locus_tag,gene_name,old_locus_tag,start,end,strand,gene_product,COG,uniprot
PSPTO_RS06495,PSPTO_RS06495,PSPTO1229%2CPSPTO_1229,1346595,1347572,+,IS5-like element ISPssy family transposase,"Replication, recombination and repair",A0A1I5INP0
PSPTO_RS06500,PSPTO_RS06500,,1347973,1348098,-,alginate biosynthesis protein AlgA,Cell wall/membrane/envelope biogenesis,
PSPTO_RS06505,PSPTO_RS06505,PSPTO1231%2CPSPTO_1231,1348208,1350976,+,RHS repeat protein,Cell wall/membrane/envelope biogenesis,A0A0Q0BHD3
PSPTO_RS06510,PSPTO_RS06510,PSPTO1232%2CPSPTO_1232,1351082,1352533,-,mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase,Cell wall/membrane/envelope biogenesis,A0A099SUK7
PSPTO_RS06515,PSPTO_RS06515,PSPTO1233%2CPSPTO_1233,1352670,1353338,-,alginate biosynthesis protein AlgF,Cell wall/membrane/envelope biogenesis,A0A099SVM6
PSPTO_RS06520,PSPTO_RS06520,PSPTO1234%2CPSPTO_1234,1353351,1354526,-,alginate O-acetylase,Function unknown,A0A0P9JWL4
PSPTO_RS06525,PSPTO_RS06525,PSPTO1235%2CPSPTO_1235,1354537,1356093,-,MBOAT family protein,Cell wall/membrane/envelope biogenesis,A0A099SUS7
PSPTO_RS06530,PSPTO_RS06530,PSPTO1236%2CPSPTO_1236,1356280,1357416,-,mannuronate-specific alginate lyase,Cell wall/membrane/envelope biogenesis,A0A0Q0D6M8
PSPTO_RS06535,PSPTO_RS06535,PSPTO1237%2CPSPTO_1237,1357425,1358864,-,alginate biosynthesis protein AlgX,Cell wall/membrane/envelope biogenesis,A0A0Q0IW37
PSPTO_RS06540,PSPTO_RS06540,PSPTO1238%2CPSPTO_1238,1358879,1360489,-,mannuronan 5-epimerase AlgG,Cell wall/membrane/envelope biogenesis,A0A0Q0BJP9
PSPTO_RS06545,PSPTO_RS06545,PSPTO1239%2CPSPTO_1239,1360516,1361997,-,alginate export family protein,Function unknown,A0A099SXV6
PSPTO_RS06550,PSPTO_RS06550,PSPTO1240%2CPSPTO_1240,1361994,1363406,-,sel1 repeat family protein,Function unknown,A0A0N0FK95
PSPTO_RS06555,PSPTO_RS06555,PSPTO1241%2CPSPTO_1241,1363409,1364581,-,PilZ domain-containing protein,Cell wall/membrane/envelope biogenesis,A0A099SXB3
PSPTO_RS06560,PSPTO_RS06560,PSPTO1242%2CPSPTO_1242,1364622,1366103,-,glycosyltransferase family 2 protein,Cell wall/membrane/envelope biogenesis,A0A0N0G0S7
PSPTO_RS06565,PSPTO_RS06565,PSPTO1243%2CPSPTO_1243,1366206,1367522,-,nucleotide sugar dehydrogenase,Coenzyme transport and metabolism,A0A0P9JAF2
PSPTO_RS06570,yaaA,PSPTO1244%2CPSPTO_1244,1368333,1369112,-,peroxide stress protein YaaA,Function unknown,A0A099SXV4
PSPTO_RS06575,PSPTO_RS06575,PSPTO1245%2CPSPTO_1245,1369303,1370481,+,polysaccharide deacetylase family protein,Carbohydrate transport and metabolism,A0A0Q0D6L1
PSPTO_RS06580,PSPTO_RS06580,PSPTO1246%2CPSPTO_1246,1370776,1372170,+,PhoH family protein,Signal transduction mechanisms,A0A099SUS0
PSPTO_RS06585,moaC,PSPTO1247%2CPSPTO_1247,1372312,1372797,+,cyclic pyranopterin monophosphate synthase MoaC,Coenzyme transport and metabolism,A0A099SXA8
PSPTO_RS06590,moaD,PSPTO1248%2CPSPTO_1248,1372794,1373039,+,molybdopterin converting factor subunit 1,Coenzyme transport and metabolism,A0A099SUJ7
PSPTO_RS06595,moaE,PSPTO1249%2CPSPTO_1249,1373042,1373488,+,molybdopterin synthase catalytic subunit MoaE,Coenzyme transport and metabolism,A0A0K8LZA0
PSPTO_RS06600,PSPTO_RS06600,PSPTO1250%2CPSPTO_1250,1373744,1374394,+,curli production assembly protein CsgG,Cell wall/membrane/envelope biogenesis,UPI00137919ED
PSPTO_RS06605,PSPTO_RS06605,PSPTO1251%2CPSPTO_1251,1374422,1374793,+,DUF4810 domain-containing protein,Function unknown,A0A0Q0CM73
PSPTO_RS06610,PSPTO_RS06610,PSPTO1252%2CPSPTO_1252,1374790,1375452,+,DUF799 domain-containing protein,Cell wall/membrane/envelope biogenesis,A0A0Q0HWA5
PSPTO_RS06615,rhlB,PSPTO1253%2CPSPTO_1253,1375533,1376993,-,ATP-dependent RNA helicase RhlB,"Translation, ribosomal structure and biogenesis",UPI0006222080
PSPTO_RS06620,PSPTO_RS06620,PSPTO1254%2CPSPTO_1254,1377109,1377768,-,alpha/beta hydrolase,Function unknown,A0A099SUJ5
PSPTO_RS06625,PSPTO_RS06625,PSPTO1255%2CPSPTO_1255,1378253,1379281,+,amino acid ABC transporter substrate-binding protein,Amino acid transport and metabolism,A0A099SVL3
PSPTO_RS06630,PSPTO_RS06630,PSPTO1256%2CPSPTO_1256,1379352,1380533,+,amino acid ABC transporter permease,Inorganic ion transport and metabolism,A0A0Q0BJR1
PSPTO_RS06635,PSPTO_RS06635,PSPTO1257%2CPSPTO_1257,1380544,1381641,+,amino acid ABC transporter permease,Inorganic ion transport and metabolism,A0A099SUQ3
PSPTO_RS06640,PSPTO_RS06640,PSPTO1258%2CPSPTO_1258,1381652,1382416,+,amino acid ABC transporter ATP-binding protein,Amino acid transport and metabolism,A0A0Q0CM70
PSPTO_RS06645,PSPTO_RS06645,PSPTO1260%2CPSPTO_1260,1382572,1383801,+,CynX/NimT family MFS transporter,Inorganic ion transport and metabolism,A0A099SVK0
PSPTO_RS06650,PSPTO_RS06650,PSPTO1261%2CPSPTO_1261,1383875,1384366,+,nuclear transport factor 2 family protein,Function unknown,A0A0N1JJJ0
PSPTO_RS06655,PSPTO_RS06655,PSPTO1262%2CPSPTO_1262,1384359,1384676,+,GIY-YIG nuclease family protein,"Replication, recombination and repair",A0A0N0X176
PSPTO_RS06660,PSPTO_RS06660,PSPTO1263%2CPSPTO_1263,1384741,1385673,+,glutathione S-transferase family protein,"Post-translational modification, protein turnover,and chaperones",A0A0N0WZL3
PSPTO_RS06665,PSPTO_RS06665,,1385856,1386206,-,glutaredoxin family protein,"Post-translational modification, protein turnover,and chaperones",A0A0N0G588
PSPTO_RS06670,yejK,PSPTO1265%2CPSPTO_1265,1386213,1387214,-,nucleoid-associated protein YejK,Function unknown,A0A0N0WCK0
PSPTO_RS06675,PSPTO_RS06675,PSPTO1266%2CPSPTO_1266,1387607,1387888,+,HU family DNA-binding protein,"Replication, recombination and repair",A0A099SVI0
PSPTO_RS06680,PSPTO_RS06680,,1388024,1388266,+,DUF1534 domain-containing protein,Function unknown,
PSPTO_RS06685,rlmF,PSPTO1267%2CPSPTO_1267,1388286,1389272,-,23S rRNA (adenine(1618)-N(6))-methyltransferase RlmF,"Translation, ribosomal structure and biogenesis",A0A0P9YCU6
PSPTO_RS06690,PSPTO_RS06690,PSPTO1268%2CPSPTO_1268,1389375,1392221,-,valine--tRNA ligase,"Translation, ribosomal structure and biogenesis",Q887M3
PSPTO_RS06695,PSPTO_RS06695,,1392390,1392485,+,RHS repeat-associated core domain-containing protein,No COG annotation,
PSPTO_RS06700,PSPTO_RS06700,PSPTO1269%2CPSPTO_1269,1392581,1393006,-,hypothetical protein,No COG annotation,A0A0N0G001
PSPTO_RS06705,PSPTO_RS06705,PSPTO1270%2CPSPTO_1270,1393014,1393442,-,DNA polymerase III subunit chi,"Replication, recombination and repair",A0A099SRI8
PSPTO_RS06710,PSPTO_RS06710,PSPTO1271%2CPSPTO_1271,1393501,1394991,-,leucyl aminopeptidase,Amino acid transport and metabolism,A0A0N0WU70
PSPTO_RS06715,lptF,PSPTO1272%2CPSPTO_1272,1395310,1396437,+,LPS export ABC transporter permease LptF,Function unknown,A0A0N1JH32
PSPTO_RS06720,lptG,PSPTO1273%2CPSPTO_1273,1396424,1397485,+,LPS export ABC transporter permease LptG,Function unknown,A0A0N0WFR6
PSPTO_RS06725,PSPTO_RS06725,PSPTO1274%2CPSPTO_1274,1397612,1397824,-,cold-shock protein,Transcription,A0A0N0WTY0
PSPTO_RS06730,gcvT,PSPTO1275%2CPSPTO_1275,1398228,1399352,-,glycine cleavage system aminomethyltransferase GcvT,Amino acid transport and metabolism,UPI00030ADC84
PSPTO_RS06735,gcvP,PSPTO1276%2CPSPTO_1276,1399420,1402284,-,aminomethyl-transferring glycine dehydrogenase,Amino acid transport and metabolism,A0A0N0FZZ9
PSPTO_RS06740,gcvH,PSPTO1277%2CPSPTO_1277,1402295,1402678,-,glycine cleavage system protein GcvH,Amino acid transport and metabolism,A0A0N0G020
PSPTO_RS06745,PSPTO_RS06745,PSPTO1278%2CPSPTO_1278,1402983,1405100,-,EAL domain-containing protein,Signal transduction mechanisms,A0A099SS34
PSPTO_RS06750,PSPTO_RS06750,,1405110,1405499,-,response regulator,Signal transduction mechanisms,A0A099SUJ9
PSPTO_RS06755,PSPTO_RS06755,PSPTO1279%2CPSPTO_1279,1405484,1407214,-,PAS domain-containing sensor histidine kinase,Signal transduction mechanisms,A0A0P9LP37
PSPTO_RS06760,PSPTO_RS06760,PSPTO1280%2CPSPTO_1280,1407395,1408903,-,sigma-54-dependent transcriptional regulator,Transcription,A0A099STX8
PSPTO_RS06765,PSPTO_RS06765,PSPTO1281%2CPSPTO_1281,1409228,1409584,-,DUF5064 family protein,Function unknown,A0A0N0WVB4
PSPTO_RS06770,PSPTO_RS06770,PSPTO1282%2CPSPTO_1282,1409689,1410147,-,YbaN family protein,Function unknown,A0A099SS28
PSPTO_RS06775,PSPTO_RS06775,PSPTO1283%2CPSPTO_1283,1410144,1410758,-,biliverdin-producing heme oxygenase,Inorganic ion transport and metabolism,A0A0N0WU13
PSPTO_RS06780,PSPTO_RS06780,PSPTO1284%2CPSPTO_1284,1410889,1413462,-,TonB-dependent receptor,Cell wall/membrane/envelope biogenesis,A0A0Q0BPL0
PSPTO_RS06785,PSPTO_RS06785,PSPTO1285%2CPSPTO_1285,1413583,1414548,-,FecR domain-containing protein,Inorganic ion transport and metabolism,A0A099STX2
PSPTO_RS06790,PSPTO_RS06790,PSPTO1286%2CPSPTO_1286,1414616,1415134,-,sigma-70 family RNA polymerase sigma factor,Transcription,UPI0002096BA9
PSPTO_RS06795,gap,PSPTO1287%2CPSPTO_1287,1415258,1416259,-,type I glyceraldehyde-3-phosphate dehydrogenase,Energy production and conversion,A0A099SS22
PSPTO_RS06800,PSPTO_RS06800,PSPTO1288%2CPSPTO_1288,1416479,1418305,+,phosphogluconate dehydratase,Amino acid transport and metabolism,A0A099SUI8
PSPTO_RS06805,PSPTO_RS06805,PSPTO1289%2CPSPTO_1289,1418302,1419267,+,glucokinase,Coenzyme transport and metabolism,A0A0N1JH70
PSPTO_RS06810,PSPTO_RS06810,PSPTO1290%2CPSPTO_1290,1419318,1420055,+,response regulator transcription factor,Transcription,A0A0N0WV64
PSPTO_RS06815,PSPTO_RS06815,PSPTO1291%2CPSPTO_1291,1420117,1421523,+,HAMP domain-containing protein,Signal transduction mechanisms,Q887K1
PSPTO_RS06820,PSPTO_RS06820,PSPTO1292%2CPSPTO_1292,1421695,1422981,+,carbohydrate ABC transporter substrate-binding protein,Carbohydrate transport and metabolism,A0A099SS16
PSPTO_RS06825,PSPTO_RS06825,PSPTO1293%2CPSPTO_1293,1423086,1423994,+,sugar ABC transporter permease,Inorganic ion transport and metabolism,A0A099SUI2
PSPTO_RS06830,PSPTO_RS06830,PSPTO1294%2CPSPTO_1294,1423987,1424832,+,carbohydrate ABC transporter permease,Inorganic ion transport and metabolism,A0A099SRF8
PSPTO_RS06835,PSPTO_RS06835,PSPTO1295%2CPSPTO_1295,1424835,1425995,+,ABC transporter ATP-binding protein,Inorganic ion transport and metabolism,A0A0Q0BPM2
PSPTO_RS06840,PSPTO_RS06840,PSPTO1296%2CPSPTO_1296,1426129,1427490,+,carbohydrate porin,Cell wall/membrane/envelope biogenesis,A0A0K8M2R9
PSPTO_RS06845,PSPTO_RS06845,PSPTO1298%2CPSPTO_1298,1427604,1428479,+,D-hexose-6-phosphate mutarotase,Carbohydrate transport and metabolism,A0A0N0FNR5
PSPTO_RS06850,PSPTO_RS06850,PSPTO1299%2CPSPTO_1299,1428566,1429432,-,MurR/RpiR family transcriptional regulator,Transcription,A0A0K8M3G3
PSPTO_RS06855,zwf,PSPTO1300%2CPSPTO_1300,1429651,1431120,+,glucose-6-phosphate dehydrogenase,Carbohydrate transport and metabolism,A0A099SRF3
PSPTO_RS06860,pgl,PSPTO1301%2CPSPTO_1301,1431107,1431820,+,6-phosphogluconolactonase,Carbohydrate transport and metabolism,A0A0P9IJ93
PSPTO_RS06865,PSPTO_RS06865,PSPTO1302%2CPSPTO_1302,1431849,1432523,+,bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase,Carbohydrate transport and metabolism,A0A099SR72
PSPTO_RS06870,PSPTO_RS06870,PSPTO1303%2CPSPTO_1303,1432654,1432893,-,DUF3820 family protein,Function unknown,A0A0N8T5R4
PSPTO_RS06875,PSPTO_RS06875,PSPTO1304%2CPSPTO_1304,1433113,1433583,+,PA2169 family four-helix-bundle protein,Function unknown,A0A0N0WV73
PSPTO_RS06880,PSPTO_RS06880,PSPTO1305%2CPSPTO_1305,1433678,1435186,-,diguanylate cyclase,Signal transduction mechanisms,A0A0Q0CW46
PSPTO_RS06885,PSPTO_RS06885,PSPTO1306%2CPSPTO_1306,1435390,1436754,-,heavy metal sensor histidine kinase,Signal transduction mechanisms,A0A0N8T5R3
PSPTO_RS06890,PSPTO_RS06890,PSPTO1307%2CPSPTO_1307,1436744,1437421,-,heavy metal response regulator transcription factor,Transcription,A0A099STU8
PSPTO_RS06895,PSPTO_RS06895,PSPTO1308%2CPSPTO_1308,1437432,1440536,-,multidrug efflux RND transporter permease subunit,Defense mechanisms,A0A0N8T5R1
PSPTO_RS06900,PSPTO_RS06900,PSPTO1309%2CPSPTO_1309,1440533,1441699,-,efflux RND transporter periplasmic adaptor subunit,Cell wall/membrane/envelope biogenesis,A0A0Q0HSG2
PSPTO_RS06905,PSPTO_RS06905,PSPTO1310%2CPSPTO_1310,1441968,1442945,+,IS5-like element ISPssy family transposase,"Replication, recombination and repair",A0A1I5INP0
PSPTO_RS06910,PSPTO_RS06910,PSPTO1311%2CPSPTO_1311,1443185,1443562,+,hypothetical protein,No COG annotation,A0A2V4P890
PSPTO_RS06915,PSPTO_RS06915,PSPTO1312%2CPSPTO_1312,1443875,1444459,+,type 1 fimbrial protein,Cell motility,A0A099SRE1
PSPTO_RS06920,PSPTO_RS06920,PSPTO1313%2CPSPTO_1313,1444523,1445275,+,molecular chaperone,Cell motility,Q887I0
PSPTO_RS06925,PSPTO_RS06925,,1445503,1446201,+,fimbrial biogenesis outer membrane usher protein,Cell motility,
PSPTO_RS06930,PSPTO_RS06930,PSPTO1315%2CPSPTO_1315,1446346,1447323,-,IS5-like element ISPssy family transposase,"Replication, recombination and repair",A0A1I5INP0
PSPTO_RS06935,PSPTO_RS06935,,1447388,1449169,+,fimbrial biogenesis outer membrane usher protein,Cell motility,
PSPTO_RS06940,PSPTO_RS06940,PSPTO1317%2CPSPTO_1317,1449166,1449948,+,molecular chaperone,Cell motility,A0A2R3F7B8
PSPTO_RS06945,PSPTO_RS06945,PSPTO1318%2CPSPTO_1318,1449950,1450948,+,fimbrial protein,Cell motility,A0A099SRZ6
PSPTO_RS06950,PSPTO_RS06950,PSPTO1319%2CPSPTO_1319,1451059,1451283,+,hypothetical protein,No COG annotation,A0A099STZ9
PSPTO_RS06955,PSPTO_RS06955,PSPTO1320%2CPSPTO_1320,1451301,1452053,-,YkgJ family cysteine cluster protein,Function unknown,A0A0P9KU30
PSPTO_RS06960,PSPTO_RS06960,PSPTO1322%2CPSPTO_1322,1452168,1452641,-,GNAT family N-acetyltransferase,Transcription,A0A4P6QNG0
PSPTO_RS06965,PSPTO_RS06965,PSPTO1323%2CPSPTO_1323,1452704,1453600,-,chemotaxis protein CheV,Signal transduction mechanisms,A0A0K8M4C4
PSPTO_RS06970,PSPTO_RS06970,PSPTO1324%2CPSPTO_1324,1454243,1454752,+,disulfide bond formation protein B,Energy production and conversion,A0A099SR59
PSPTO_RS06975,cyoA,PSPTO1325%2CPSPTO_1325,1455218,1456159,+,ubiquinol oxidase subunit II,Energy production and conversion,A0A099SRZ1
PSPTO_RS06980,cyoB,PSPTO1326%2CPSPTO_1326,1456163,1458175,+,cytochrome o ubiquinol oxidase subunit I,Energy production and conversion,A0A099SUF8
PSPTO_RS06985,PSPTO_RS06985,PSPTO1327%2CPSPTO_1327,1458179,1458811,+,cytochrome o ubiquinol oxidase subunit III,Energy production and conversion,A0A099SRD0
PSPTO_RS06990,cyoD,PSPTO1328%2CPSPTO_1328,1458811,1459143,+,cytochrome o ubiquinol oxidase subunit IV,Energy production and conversion,A0A0K8M4C9
PSPTO_RS06995,cyoE,PSPTO1329%2CPSPTO_1329,1459154,1460041,+,protoheme IX farnesyltransferase,Coenzyme transport and metabolism,A0A099SR54
PSPTO_RS07000,PSPTO_RS07000,PSPTO1330%2CPSPTO_1330,1460299,1461183,+,glycosyltransferase,Cell wall/membrane/envelope biogenesis,A0A099SRY7
PSPTO_RS07005,PSPTO_RS07005,PSPTO1331%2CPSPTO_1331,1461227,1461868,+,CatB-related O-acetyltransferase,Function unknown,A0A099SUF2
PSPTO_RS07010,PSPTO_RS07010,PSPTO1332%2CPSPTO_1332,1462008,1463027,+,branched-chain amino acid aminotransferase,Amino acid transport and metabolism,A0A0Q0BFR6
PSPTO_RS07015,PSPTO_RS07015,PSPTO1333%2CPSPTO_1333,1463091,1464086,-,hypothetical protein,No COG annotation,A0A0N0X0U9
PSPTO_RS07020,PSPTO_RS07020,PSPTO1334%2CPSPTO_1334,1464236,1465888,-,MCP four helix bundle domain-containing protein,Cell motility,A0A0N8T5H6
PSPTO_RS07025,PSPTO_RS07025,PSPTO1335%2CPSPTO_1335,1466008,1466799,-,transporter substrate-binding domain-containing protein,Amino acid transport and metabolism,A0A0P9JYE9
PSPTO_RS07030,PSPTO_RS07030,PSPTO1336%2CPSPTO_1336,1466973,1467269,+,winged helix-turn-helix transcriptional regulator,Transcription,Q887G0
PSPTO_RS07035,PSPTO_RS07035,PSPTO1337%2CPSPTO_1337,1467326,1468336,+,NAD(P)-dependent alcohol dehydrogenase,Energy production and conversion,A0A0N8T5H8
PSPTO_RS07040,PSPTO_RS07040,PSPTO1338%2CPSPTO_1338,1468578,1469096,+,superoxide dismutase family protein,Inorganic ion transport and metabolism,Q887F8
PSPTO_RS07045,PSPTO_RS07045,PSPTO1339%2CPSPTO_1339,1469164,1470351,-,MFS transporter,Carbohydrate transport and metabolism,A0A0Q0CU92
PSPTO_RS07050,PSPTO_RS07050,PSPTO1340%2CPSPTO_1340,1470549,1471268,-,carbonic anhydrase,Inorganic ion transport and metabolism,A0A0N0FNT2
PSPTO_RS07055,PSPTO_RS07055,PSPTO1341%2CPSPTO_1341,1471584,1472552,-,hypothetical protein,No COG annotation,A0A0Q0BDG8
PSPTO_RS07060,PSPTO_RS07060,PSPTO1342%2CPSPTO_1342,1472620,1473600,-,YiiG family protein,Function unknown,UPI000316906D
PSPTO_RS07065,PSPTO_RS07065,PSPTO1343%2CPSPTO_1343,1473898,1475637,+,dipeptidase,Amino acid transport and metabolism,Q887F3
PSPTO_RS07070,PSPTO_RS07070,PSPTO1344%2CPSPTO_1344,1475743,1476315,+,hypothetical protein,Function unknown,A0A0Q0CZY3
PSPTO_RS07075,PSPTO_RS07075,PSPTO1345%2CPSPTO_1345,1476372,1477349,+,SMP-30/gluconolactonase/LRE family protein,Carbohydrate transport and metabolism,UPI00030A5662
PSPTO_RS07080,PSPTO_RS07080,PSPTO1346%2CPSPTO_1346,1477371,1478648,-,diguanylate cyclase,Signal transduction mechanisms,A0A0Q0BMC7
PSPTO_RS07085,PSPTO_RS07085,PSPTO1347%2CPSPTO_1347,1479012,1480382,+,gluconate transporter,Amino acid transport and metabolism,A0A0Q0CGJ4
PSPTO_RS07090,PSPTO_RS07090,PSPTO1348%2CPSPTO_1348,1480410,1482602,-,EAL domain-containing protein,Signal transduction mechanisms,UPI0005C976F3
PSPTO_RS07095,PSPTO_RS07095,PSPTO1349%2CPSPTO_1349,1482921,1488380,-,WGR domain-containing protein,"Replication, recombination and repair",UPI000621027B
PSPTO_RS07100,PSPTO_RS07100,PSPTO1350%2CPSPTO_1350,1488377,1489579,-,M48 family metalloprotease,Amino acid transport and metabolism,A0A0N1JK22
PSPTO_RS07105,PSPTO_RS07105,PSPTO1351%2CPSPTO_1351,1489605,1489901,-,hypothetical protein,No COG annotation,A0A0Q0EUT1
PSPTO_RS07110,PSPTO_RS07110,PSPTO1352%2CPSPTO_1352,1490163,1490849,-,GntR family transcriptional regulator,Transcription,A0A0N0X1T6
PSPTO_RS07115,hpxZ,PSPTO1353%2CPSPTO_1353,1490846,1491241,-,oxalurate catabolism protein HpxZ,Function unknown,A0A0N1JK21
PSPTO_RS07120,PSPTO_RS07120,PSPTO1354%2CPSPTO_1354,1491241,1491918,-,cysteine hydrolase,"Secondary metabolites biosynthesis, transport, and catabolism",A0A0Q0HQL1
PSPTO_RS07125,PSPTO_RS07125,PSPTO1355%2CPSPTO_1355,1491915,1493450,-,ABC transporter ATP-binding protein,Function unknown,A0A0Q0CZX2
PSPTO_RS07130,PSPTO_RS07130,PSPTO1356%2CPSPTO_1356,1493453,1494139,-,cysteine hydrolase,"Secondary metabolites biosynthesis, transport, and catabolism",A0A0N0G6G4
PSPTO_RS07135,PSPTO_RS07135,PSPTO1357%2CPSPTO_1357,1494145,1495161,-,formamidase,Function unknown,A0A0Q0BMA3
PSPTO_RS07140,PSPTO_RS07140,PSPTO1358%2CPSPTO_1358,1495186,1496106,-,ABC transporter permease,Inorganic ion transport and metabolism,A0A0N0X2H7
PSPTO_RS07145,PSPTO_RS07145,PSPTO1359%2CPSPTO_1359,1496099,1497211,-,ABC transporter permease,Inorganic ion transport and metabolism,A0A099SUD3
PSPTO_RS07150,PSPTO_RS07150,PSPTO1360%2CPSPTO_1360,1497221,1498330,-,BMP family ABC transporter substrate-binding protein,Function unknown,A0A0Q0BDB2
PSPTO_RS07155,atzF,PSPTO1361%2CPSPTO_1361,1498345,1500150,-,allophanate hydrolase,"Translation, ribosomal structure and biogenesis",A0A0N0X118
PSPTO_RS07160,PSPTO_RS07160,PSPTO1362%2CPSPTO_1362,1500375,1500770,-,VOC family protein,Amino acid transport and metabolism,A0A0Q0CGM1
PSPTO_RS07165,PSPTO_RS07165,PSPTO1363%2CPSPTO_1363,1500812,1502233,-,sugar porter family MFS transporter,Amino acid transport and metabolism,A0A0N0X291
PSPTO_RS07170,PSPTO_RS07170,PSPTO1364%2CPSPTO_1364,1502395,1502811,+,ester cyclase,Function unknown,A0A0N0WFH4
PSPTO_RS07175,PSPTO_RS07175,PSPTO1365%2CPSPTO_1365,1502901,1503527,+,glutathione S-transferase family protein,"Post-translational modification, protein turnover,and chaperones",A0A0N0G6F7
PSPTO_RS07180,PSPTO_RS07180,PSPTO1366%2CPSPTO_1366,1503611,1503772,-,DUF2986 domain-containing protein,Function unknown,A0A0N0G6G8
PSPTO_RS07185,PSPTO_RS07185,PSPTO1367%2CPSPTO_1367,1503935,1504381,+,GNAT family N-acetyltransferase,Transcription,A0A0P9MGB8
PSPTO_RS07190,PSPTO_RS07190,PSPTO1368%2CPSPTO_1368,1504444,1504731,-,YceK/YidQ family lipoprotein,Function unknown,A0A0N0X0V9
PSPTO_RS07195,PSPTO_RS07195,PSPTO1369%2CPSPTO_1369,1504948,1505427,+,CesT family type III secretion system chaperone,No COG annotation,A0A0N0X1U2
PSPTO_RS07200,PSPTO_RS07200,PSPTO1370%2CPSPTO_1370,1505441,1506493,+,C58 family peptidase,No COG annotation,A0A0P9TS01
PSPTO_RS07205,PSPTO_RS07205,PSPTO1371%2CPSPTO_1371,1506530,1507474,-,hypothetical protein,Function unknown,A0A0N0X2I4
PSPTO_RS07210,PSPTO_RS07210,PSPTO1372%2CPSPTO_1372,1507936,1509306,+,hypothetical protein,Function unknown,A0A0N0X0W3
PSPTO_RS07215,PSPTO_RS07215,PSPTO1373%2CPSPTO_1373,1509390,1510664,-,pectate lyase,Carbohydrate transport and metabolism,A0A0N0G6F1
PSPTO_RS07220,PSPTO_RS07220,PSPTO1374%2CPSPTO_1374,1510970,1511464,+,CesT family type III secretion system chaperone,Function unknown,A0A0N8RYX3
PSPTO_RS07225,PSPTO_RS07225,PSPTO1375%2CPSPTO_1375,1511461,1513599,+,effector protein HopM1,Function unknown,A0A0N0G6H3
PSPTO_RS07230,PSPTO_RS07230,PSPTO1376%2CPSPTO_1376,1513678,1514067,+,CesT family type III secretion system chaperone,Function unknown,A0A0P9I8M4
PSPTO_RS07235,PSPTO_RS07235,PSPTO1377%2CPSPTO_1377,1514116,1519503,-,AvrE-family type 3 secretion system effector,Function unknown,Q887C9
PSPTO_RS07240,PSPTO_RS07240,PSPTO1378%2CPSPTO_1378,1519724,1521211,+,transglycosylase SLT domain-containing protein,Cell wall/membrane/envelope biogenesis,A0A0N1JDU1
PSPTO_RS07245,PSPTO_RS07245,PSPTO1379%2CPSPTO_1379,1522289,1523233,+,sigma-54-dependent Fis family transcriptional regulator,Transcription,A0A0N0X299
PSPTO_RS07250,PSPTO_RS07250,PSPTO1380%2CPSPTO_1380,1523279,1524187,+,sigma-54-dependent Fis family transcriptional regulator,Transcription,A0A0N1JJU7
PSPTO_RS07255,PSPTO_RS07255,PSPTO1381%2CPSPTO_1381,1524281,1524622,+,Hrp pili protein HrpA,Function unknown,A0A0Q0BM63
PSPTO_RS07260,PSPTO_RS07260,PSPTO1382%2CPSPTO_1382,1524678,1525790,+,harpin HrpZ,"Post-translational modification, protein turnover,and chaperones",A0A3M3BV35
PSPTO_RS07265,sctI,PSPTO1383%2CPSPTO_1383,1525818,1526192,+,type III secretion system inner rod subunit SctI,Function unknown,A0A0N0FNQ1
